eta,step,rv_full,rv_hollow,rho,rho_error,rms_radius,dimensionless_penalty,objective
3000.0,500,0.651470422744751,0.7454085946083069,0.9909755531223252,0.0009755531223252234,19.028560638427734,0.0014275558417177383,0.7439810387665892
10000.0,0,0.6706081628799438,0.7140463590621948,0.9826020397741595,0.007397960225840494,12.88380241394043,0.27364907751558964,0.4403972815466052
10000.0,10,0.6418854594230652,0.7054982781410217,0.9857104861062428,0.004289513893757202,13.342111587524414,0.09199964722368036,0.6134986309173414
10000.0,20,0.6393170356750488,0.7100917100906372,0.9868457473594585,0.0031542526405414772,13.842989921569824,0.049746548601814405,0.6603451614888228
10000.0,30,0.6426273584365845,0.7177796363830566,0.9875642233577115,0.0024357766422884453,14.334593772888184,0.029665039255589862,0.6881145971274668
10000.0,40,0.6452224850654602,0.7235231995582581,0.9880922268843161,0.0019077731156839084,14.783004760742188,0.018197991304631435,0.7053252082536267
10000.0,50,0.6469446420669556,0.7275685667991638,0.9884959521920994,0.0015040478079005881,15.171955108642578,0.011310799042252823,0.716257767756911
10000.0,60,0.6479199528694153,0.7304223775863647,0.9888137442401315,0.0011862557598685264,15.500069618225098,0.007036013639106275,0.7233863639472585
10000.0,70,0.6487324833869934,0.7325721383094788,0.9890571721140415,0.0009428278859584527,15.775581359863281,0.004444622112704425,0.7281275161967743
10000.0,80,0.6493755578994751,0.7342163920402527,0.9892493739850882,0.000750626014911826,16.00833511352539,0.002817197071312044,0.7313991949689407
10000.0,90,0.6498154401779175,0.735489547252655,0.9894080612884872,0.0005919387115127517,16.20779800415039,0.0017519571909368832,0.7337375900617181
10000.0,100,0.6501644849777222,0.7365100383758545,0.9895373488021171,0.00046265119788291287,16.380081176757812,0.001070230654512471,0.735439807721342
10000.0,110,0.6505169868469238,0.7373511791229248,0.9896426036275584,0.0003573963724415874,16.530292510986328,0.0006386608351720293,0.7367125182877527
10000.0,120,0.650831401348114,0.73804771900177,0.9897300873833217,0.0002699126166783028,16.662647247314453,0.00036426410321064207,0.7376834548985594
10000.0,130,0.6511313915252686,0.7386295199394226,0.9898030799648175,0.00019692003518245738,16.78018569946289,0.00019388750128130128,0.7384356324381413
10000.0,140,0.6514193415641785,0.7391228675842285,0.9898641456539121,0.0001358543460878714,16.885000228881836,9.22820167548157e-05,0.7390305855674737
10000.0,150,0.6516900658607483,0.7395437955856323,0.9899156101946236,8.438980537639473e-05,16.9787654876709,3.5608196257328906e-05,0.739508187389375
10000.0,160,0.6519356369972229,0.7399020791053772,0.9899600975032804,3.990249671959045e-05,17.06308937072754,7.961046222284633e-06,0.739894118059155
10000.0,170,0.6521661877632141,0.7402093410491943,0.9899968919663383,3.1080336616584603e-06,17.139516830444336,4.8299366210010476e-08,0.7402092927498282
10000.0,180,0.6523826718330383,0.7404751777648926,0.9900302872650619,3.0287265061934576e-05,17.20942497253418,4.586592124659414e-06,0.7404705911727679
10000.0,190,0.652595579624176,0.7407097816467285,0.9900587329034389,5.8732903438940554e-05,17.273784637451172,1.7247769731839576e-05,0.7406925338769966
10000.0,200,0.652793288230896,0.7409188151359558,0.9900837793774817,8.37793774817186e-05,17.33327293395996,3.5094920456121485e-05,0.7408837202154996
10000.0,210,0.6529878973960876,0.7411043643951416,0.990105963397348,0.00010596339734803006,17.388383865356445,5.614120788768252e-05,0.7410482231872539
10000.0,220,0.6531691551208496,0.7412706613540649,0.99012474825288,0.00012474825288000257,17.43956756591797,7.781063298306535e-05,0.7411928507210819
10000.0,230,0.6533373594284058,0.7414225339889526,0.990142817494868,0.00014281749486799722,17.487157821655273,0.00010198418420185206,0.7413205498047508
10000.0,240,0.6534998416900635,0.741558313369751,0.9901573086691355,0.00015730866913554742,17.53144073486328,0.00012373008692598562,0.741434583282825
10000.0,250,0.6536563038825989,0.7416855096817017,0.9901718594778651,0.00017185947786513278,17.57271385192871,0.00014767840066038033,0.7415378312810412
10000.0,260,0.6538023352622986,0.741794764995575,0.9901830111222603,0.00018301112226026817,17.61126708984375,0.00016746535435481412,0.7416272996412201
10000.0,270,0.6539238691329956,0.7418906688690186,0.9901946994768136,0.000194699476813609,17.64712142944336,0.00018953943135746533,0.7417011294376611
10000.0,280,0.6540369391441345,0.741976261138916,0.9902054933144367,0.00020549331443675545,17.68052101135254,0.00021113751139101623,0.741765123627525
10000.0,290,0.6541401147842407,0.742053747177124,0.9902144981181996,0.00021449811819962417,17.7117862701416,0.0002300472135558997,0.7418236999635681
10000.0,300,0.6542385816574097,0.7421251535415649,0.9902227276739566,0.00022272767395659088,17.740995407104492,0.00024803808373056725,0.7418771154578344
10000.0,310,0.6543348431587219,0.7421940565109253,0.9902301223472454,0.00023012234724539837,17.7683048248291,0.0002647814735086585,0.7419292750374167
10000.0,320,0.6544336080551147,0.7422615885734558,0.9902369206759141,0.00023692067591407628,17.793935775756836,0.00028065703337791384,0.7419809315400779
10000.0,330,0.6545252203941345,0.7423169016838074,0.9902432419288868,0.00024324192888680596,17.817888259887695,0.00029583317984286983,0.7420210685039645
10000.0,340,0.6546005010604858,0.7423665523529053,0.9902486686649293,0.00024866866492934125,17.840120315551758,0.00030918052458870493,0.7420573718283165
10000.0,350,0.6546729803085327,0.7424117922782898,0.9902536183252759,0.0002536183252759283,17.86109733581543,0.0003216112745788329,0.7420901810037109
10000.0,360,0.6547471284866333,0.7424574494361877,0.9902588661579325,0.00025886615793246914,17.880733489990234,0.0003350584386135903,0.7421223909975742
10000.0,370,0.6548086404800415,0.7424987554550171,0.9902635176459689,0.0002635176459688804,17.899002075195312,0.0003472077486849009,0.7421515477063322
10000.0,380,0.6548746824264526,0.7425362467765808,0.9902664993690693,0.00026649936906930627,17.916175842285156,0.00035510956857169156,0.7421811372080092
10000.0,390,0.6549369096755981,0.742570161819458,0.9902709123192577,0.0002709123192576879,17.932336807250977,0.00036696742362789703,0.7422031943958302
10000.0,400,0.6549904942512512,0.7426004409790039,0.9902733573322,0.00027335733220001934,17.94770622253418,0.00037362115533755866,0.7422268198236663
10000.0,410,0.6550414562225342,0.7426292300224304,0.9902763986897624,0.00027639868976236937,17.962324142456055,0.0003819811785117725,0.7422472488439187
10000.0,420,0.6550896167755127,0.7426559925079346,0.9902800960264067,0.0002800960264066621,17.97618293762207,0.00039226892004400776,0.7422637235878906
10000.0,430,0.6551389694213867,0.7426799535751343,0.990282302501501,0.0002823025015009639,17.989221572875977,0.00039847351176850864,0.7422814800633658
10000.0,440,0.6551833152770996,0.742703378200531,0.9902849264178292,0.0002849264178291788,18.001541137695312,0.00040591531788483897,0.7422974628826462
10000.0,450,0.655224621295929,0.7427256107330322,0.9902867154516894,0.00028671545168945656,18.0131893157959,0.0004110287511874455,0.7423145819818447
10000.0,460,0.6552637219429016,0.7427462339401245,0.9902887430233976,0.0002887430233976529,18.02419662475586,0.00041686266780408763,0.7423293712723205
10000.0,470,0.655302107334137,0.7427659034729004,0.9902906513261819,0.00029065132618188994,18.03460693359375,0.00042239096705645686,0.742343512505844
10000.0,480,0.6553384065628052,0.7427846789360046,0.9902929174357381,0.0002929174357381159,18.044496536254883,0.0004290031207969663,0.7423556758152077
10000.0,490,0.6553723216056824,0.742803156375885,0.9902948257385222,0.0002948257385222419,18.05389404296875,0.0004346110804759268,0.7423685452954091
10000.0,500,0.6554089784622192,0.7428209185600281,0.9902966147723825,0.00029661477238251965,18.0628604888916,0.0004399016159776697,0.7423810169440505
100000.0,0,0.6706081628799438,0.7140463590621948,0.9826020397741595,0.007397960225840494,12.88380241394043,2.7364907751558967,-2.022444416093702
100000.0,10,0.6118159890174866,0.6735306978225708,0.9858001167026383,0.004199883297361651,13.361902236938477,0.8819509855728687,-0.20842028775029786
100000.0,20,0.5906864404678345,0.660958468914032,0.9870621608220796,0.0029378391779203428,13.868012428283691,0.4315449517661838,0.2294135171478482
100000.0,30,0.5929363965988159,0.6700378656387329,0.9878635883569836,0.002136411643016367,14.33340072631836,0.22821273542079468,0.44182513021793823
100000.0,40,0.6001781225204468,0.6824997067451477,0.9884243908376917,0.0015756091623082558,14.725069999694824,0.12412721161748616,0.5583724951276615
100000.0,50,0.6062208414077759,0.6923009157180786,0.9888204232998762,0.0011795767001238078,15.041318893432617,0.06957005957374858,0.62273085614433
100000.0,60,0.6110001802444458,0.6996006965637207,0.9891036869944065,0.0008963130055934521,15.292779922485352,0.04016885019979838,0.6594318463639224
100000.0,70,0.6150140762329102,0.7052870988845825,0.9893077561233925,0.0006922438766074901,15.493457794189453,0.023960079235028298,0.6813270196495542
100000.0,80,0.6184425950050354,0.7098649144172668,0.9894579753331866,0.0005420246668134121,15.654394149780273,0.01468953697170952,0.6951753774455574
100000.0,90,0.6215715408325195,0.7137124538421631,0.9895693725082145,0.00043062749178546245,15.784802436828613,0.009272001834071926,0.7044404520080911
100000.0,100,0.624424934387207,0.7169653177261353,0.9896504753765432,0.00034952462345683166,15.893202781677246,0.006108373120131998,0.7108569446060032
100000.0,110,0.6269453763961792,0.7196974158287048,0.98971338973396,0.0002866102660400438,15.985160827636719,0.004107272229977235,0.7155901435987276
100000.0,120,0.6291574835777283,0.7219935655593872,0.9897617532826471,0.0002382467173528413,16.064455032348633,0.002838074916470233,0.719155490642917
100000.0,130,0.6311468482017517,0.7239687442779541,0.9897983688423191,0.00020163115768090378,16.134000778198242,0.0020327561873870743,0.721935988090567
100000.0,140,0.6329300999641418,0.7256476879119873,0.9898271722874682,0.00017282771253179785,16.19607925415039,0.0014934709109486878,0.7241542170010387
100000.0,150,0.6344985365867615,0.7271035313606262,0.9898510260722707,0.00014897392772927898,16.252145767211914,0.0011096615571544218,0.7259938698034718
100000.0,160,0.6359769701957703,0.7284311652183533,0.9898694531210307,0.0001305468789692954,16.30353546142578,0.0008521243804311931,0.7275790408379221
100000.0,170,0.6372405290603638,0.7295174598693848,0.9898846599088423,0.00011534009115765631,16.351022720336914,0.0006651668314128234,0.7288522930379719
100000.0,180,0.6383895874023438,0.7304806709289551,0.9898974216837116,0.00010257831628834868,16.395265579223633,0.0005261155486276251,0.7299545553803275
100000.0,190,0.63942950963974,0.7313268184661865,0.9899076788111768,9.232118882318563e-05,16.43670082092285,0.0004261600952863147,0.7309006583709002
100000.0,200,0.640389084815979,0.7320943474769592,0.9899168028838637,8.319711613624658e-05,16.475784301757812,0.0003460880066694051,0.7317482594702899
100000.0,210,0.6412649154663086,0.7327791452407837,0.9899247939017726,7.520609822742053e-05,16.512767791748047,0.00028279786052962124,0.732496347380254
100000.0,220,0.642041802406311,0.7333707809448242,0.9899316518649034,6.834813509659643e-05,16.54780387878418,0.00023357337855912984,0.7331372075662651
100000.0,230,0.6427578330039978,0.7339102625846863,0.989938569462496,6.143053750395921e-05,16.581134796142578,0.000188685546901267,0.7337215770377851
100000.0,240,0.6434202194213867,0.734399139881134,0.9899448310810067,5.5168918993264704e-05,16.612926483154297,0.00015218048114427015,0.7342469593999897
100000.0,250,0.6440410614013672,0.7348470091819763,0.9899497211068913,5.027889310871281e-05,16.64327049255371,0.0001263983546118684,0.7347206108273644
100000.0,260,0.6446194648742676,0.7352572083473206,0.9899538358847697,4.616411523028496e-05,16.672334671020508,0.00010655627674975141,0.7351506520705708
100000.0,270,0.6451601386070251,0.73563551902771,0.9899578910281862,4.210897181378126e-05,16.700275421142578,8.865827536069123e-05,0.7355468607523493
100000.0,280,0.6456694006919861,0.7359867691993713,0.9899614094614445,3.8590538555483e-05,16.727163314819336,7.4461483300111e-05,0.7359123077160712
100000.0,290,0.6461493372917175,0.7363139390945435,0.9899643315500829,3.566844991709228e-05,16.753034591674805,6.361191597440602e-05,0.7362503271785691
100000.0,300,0.6465978622436523,0.7366140484809875,0.9899683270590373,3.1672940962734764e-05,16.777929306030273,5.015875946144408e-05,0.7365638897215261
100000.0,310,0.6470155715942383,0.7368851900100708,0.9899710702442895,2.8929755710449534e-05,16.801803588867188,4.184653827331437e-05,0.7368433434717975
100000.0,320,0.6473990082740784,0.7371311783790588,0.9899743501396999,2.5649860300069882e-05,16.824785232543945,3.289576667065505e-05,0.7370982826123882
100000.0,330,0.64775151014328,0.7373527884483337,0.9899773914972623,2.260850273771986e-05,16.846946716308594,2.5557219802074324e-05,0.7373272312285317
100000.0,340,0.6480839848518372,0.737555205821991,0.9899795383378944,2.0461662105564216e-05,16.868303298950195,2.093398080611413e-05,0.7375342718411848
100000.0,350,0.6483961939811707,0.7377420663833618,0.9899825796954568,1.7420304543214193e-05,16.888896942138672,1.5173350518916452e-05,0.7377268930328429
100000.0,360,0.6486895084381104,0.7379153966903687,0.989984249460393,1.5750539607006786e-05,16.908781051635742,1.2403974895594475e-05,0.7379029927154731
100000.0,370,0.6489673852920532,0.738078773021698,0.9899866944733352,1.3305526664786349e-05,16.92804527282715,8.851851991367026e-06,0.7380699211697066
100000.0,380,0.649255096912384,0.7382563948631287,0.9899886027761194,1.1397223880549312e-05,16.946683883666992,6.494835609168177e-06,0.7382499000275194
100000.0,390,0.6495121121406555,0.7384193539619446,0.9899911074235237,8.892576476293712e-06,16.964685440063477,3.953895819336615e-06,0.7384154000661253
100000.0,400,0.6497646570205688,0.7385586500167847,0.9899924193816878,7.58061831218626e-06,16.982149124145508,2.8732886997526835e-06,0.7385557767280849
100000.0,410,0.649994969367981,0.7386950254440308,0.989993254264156,6.745735844027045e-06,16.99906349182129,2.275247603869564e-06,0.7386927501964269
100000.0,420,0.6502149105072021,0.7388259172439575,0.9899956396426363,4.360357363730749e-06,17.015527725219727,9.506358169720484e-07,0.7388249666081406
100000.0,430,0.6504252552986145,0.738944947719574,0.9899966534284903,3.34657150968809e-06,17.03140640258789,5.599770434728011e-07,0.7389443877425305
100000.0,440,0.6506235599517822,0.7390543222427368,0.9899980846555785,1.915344421510312e-06,17.046810150146484,1.8342721265053363e-07,0.7390541388155242
100000.0,450,0.6508100628852844,0.7391573786735535,0.9899990388069706,9.611930293917936e-07,17.061782836914062,4.619460198756867e-08,0.7391573324789514
100000.0,460,0.6509878039360046,0.739254355430603,0.9900010663786788,1.066378678804547e-06,17.07635498046875,5.6858174330446566e-08,0.7392542985724287
100000.0,470,0.6511588096618652,0.7393452525138855,0.9900013645509889,1.3645509888693397e-06,17.090564727783203,9.309997006121464e-08,0.7393451594139154
100000.0,480,0.6513189077377319,0.7394315004348755,0.990002497605767,2.497605766982325e-06,17.104433059692383,3.1190172836316834e-07,0.7394311885331472
100000.0,490,0.6514770984649658,0.7395135760307312,0.990003571026083,3.571026083060147e-06,17.117944717407227,6.376113642947948e-07,0.7395129384193669
100000.0,500,0.6516290903091431,0.7395915985107422,0.9900045251774752,4.5251774751786655e-06,17.131145477294922,1.0238615590932181e-06,0.7395905746491831
1000000.0,0,0.6706081628799438,0.7140463590621948,0.9826020397741595,0.007397960225840494,12.88380241394043,27.364907751558967,-26.650861392496772
1000000.0,10,0.6013045907020569,0.6615191102027893,0.985787891637927,0.004212108362072975,13.363517761230469,8.870928426922541,-8.209409316719752
1000000.0,20,0.5594293475151062,0.6262260675430298,0.9870637709525538,0.0029362290474461705,13.872194290161133,4.310720509533323,-3.684494441990293
1000000.0,30,0.5418912768363953,0.6140784621238708,0.9878968047523212,0.0021031952476787685,14.342435836791992,2.2117151249292784,-1.5976366628054075
1000000.0,40,0.5357270836830139,0.6127626895904541,0.9884911218006769,0.0015088781993231049,14.737634658813477,1.1383567101962677,-0.5255940206058136
1000000.0,50,0.535274088382721,0.6164891123771667,0.9889148246532323,0.001085175346767664,15.051137924194336,0.5888027666161598,0.027686345761006925
1000000.0,60,0.5375403165817261,0.6221323609352112,0.9892162172242126,0.0007837827757873894,15.291559219360352,0.30715771981049256,0.3149746411247186
1000000.0,70,0.5413368940353394,0.6285971403121948,0.9894311994597457,0.0005688005402543217,15.47299861907959,0.16176702729680412,0.4668301130153907
1000000.0,80,0.5458713173866272,0.6351690888404846,0.9895854738129563,0.00041452618704374,15.609665870666504,0.08591597987251086,0.5492531089679737
1000000.0,90,0.5509323477745056,0.6417945623397827,0.989696036105516,0.00030396389448394956,15.712307929992676,0.04619702457492481,0.5955975377648579
1000000.0,100,0.5562599301338196,0.6482418179512024,0.9897752903055226,0.00022470969447740963,15.789945602416992,0.025247223396065388,0.622994594555137
1000000.0,110,0.5614818930625916,0.6542336344718933,0.9898310485274986,0.00016895147250139964,15.848794937133789,0.014272300030195598,0.6399613344416977
1000000.0,120,0.5665666460990906,0.6598207950592041,0.9898698705622647,0.0001301294377352713,15.89388656616211,0.008466835282648924,0.6513539597765552
1000000.0,130,0.5713893175125122,0.6649705767631531,0.9898971235114017,0.00010287648859830245,15.929020881652832,0.005291785953158327,0.6596787908099947
1000000.0,140,0.5758711099624634,0.6696543097496033,0.9899165643460157,8.343565398427621e-05,15.957036972045898,0.0034807541778919334,0.6661735555717113
1000000.0,150,0.5798819661140442,0.6737583875656128,0.9899292068519611,7.079314803892789e-05,15.980029106140137,0.0025058349046307798,0.671252552660982
1000000.0,160,0.5834528803825378,0.6773672699928284,0.9899391658071162,6.083419288382963e-05,15.999526023864746,0.0018503995119134938,0.6755168704809149
1000000.0,170,0.5866863131523132,0.6806097030639648,0.989946799018253,5.3200981746992504e-05,16.016469955444336,0.0014151722294219148,0.679194530834543
1000000.0,180,0.5896334052085876,0.6835502982139587,0.9899519872164475,4.801278355248684e-05,16.031599044799805,0.0011526136922289753,0.6823976845217298
1000000.0,190,0.5923377275466919,0.6862366199493408,0.9899558634564779,4.413654352208862e-05,16.045469284057617,0.0009740172370386115,0.6852626027123022
1000000.0,200,0.5948299169540405,0.6887026429176331,0.9899591433518883,4.085664811170897e-05,16.058422088623047,0.0008346328474620061,0.6878680100701711
1000000.0,210,0.5971314311027527,0.6909777522087097,0.9899616479992925,3.835200070745337e-05,16.070701599121094,0.000735437979132252,0.6902423142295775
1000000.0,220,0.5992527604103088,0.6930758357048035,0.9899638544743868,3.614552561315154e-05,16.08246612548828,0.000653249510925497,0.692422586193878
1000000.0,230,0.6011937856674194,0.6949982047080994,0.9899675518110312,3.244818896874779e-05,16.093782424926758,0.000526442483675783,0.6944717622244235
1000000.0,240,0.6029924750328064,0.6967813968658447,0.9899688637691954,3.113623080464034e-05,16.10462188720703,0.00048473243435991705,0.6962966644314849
1000000.0,250,0.6046773195266724,0.6984531879425049,0.9899707124375176,2.9287562482438467e-05,16.11505699157715,0.00042888065808136867,0.6980243072844236
1000000.0,260,0.6062780022621155,0.7000433802604675,0.9899722032990677,2.779670093233655e-05,16.125137329101562,0.0003863282913608798,0.6996570519691067
1000000.0,270,0.6077926158905029,0.701553463935852,0.9899742905052379,2.5709494762105045e-05,16.134986877441406,0.00033048906046135337,0.7012229748753906
1000000.0,280,0.6092341542243958,0.7029864192008972,0.989974886849858,2.511315014197546e-05,16.144588470458984,0.00031533515502670103,0.7026710840458705
1000000.0,290,0.6106119155883789,0.7043519020080566,0.9899755428289401,2.4457171059921734e-05,16.153995513916016,0.0002990766081271366,0.7040528253999295
1000000.0,300,0.6119435429573059,0.705676794052124,0.9899769144215662,2.308557843377912e-05,16.163240432739258,0.00026647196581108384,0.7054103220863129
1000000.0,310,0.6132296919822693,0.7069621682167053,0.9899782263797303,2.1773620269671667e-05,16.1723575592041,0.00023704526982392844,0.7067251229468814
1000000.0,320,0.6144189834594727,0.7081415057182312,0.9899790016277364,2.0998372263547616e-05,16.18141746520996,0.0002204658188592629,0.7079210398993719
1000000.0,330,0.6155210137367249,0.709223747253418,0.9899795979723565,2.0402027643529053e-05,16.190420150756836,0.0002081213659836618,0.7090156258874343
1000000.0,340,0.6165562868118286,0.7102407217025757,0.9899801346825146,1.986531748543463e-05,16.199373245239258,0.00019731541939855743,0.7100434062831771
1000000.0,350,0.6175358891487122,0.7112088799476624,0.9899810888339067,1.8911166093316112e-05,16.208293914794922,0.0001788161015044945,0.7110300638461579
1000000.0,360,0.6184803247451782,0.7121416330337524,0.9899815062751407,1.8493724859292016e-05,16.2171630859375,0.00017100892958559773,0.7119706241041669
1000000.0,370,0.6193630695343018,0.7130028605461121,0.9899823411576087,1.7658842391243823e-05,16.22605323791504,0.00015591735729939492,0.7128469431888127
1000000.0,380,0.6201922297477722,0.7138090133666992,0.9899829375022289,1.7062497771114238e-05,16.23494529724121,0.00014556441509463915,0.7136634489516046
1000000.0,390,0.6209803223609924,0.7145751714706421,0.9899834742123869,1.6525787613130838e-05,16.2437744140625,0.00013655082811715432,0.714438620642525
1000000.0,400,0.6217462420463562,0.7153139114379883,0.989984607267165,1.5392732835017853e-05,16.252473831176758,0.00011846811206511838,0.7151954433259231
1000000.0,410,0.6224838495254517,0.7160266041755676,0.989984547632703,1.5452367296941993e-05,16.261125564575195,0.0001193878275398012,0.7159072163480278
1000000.0,420,0.6231974959373474,0.7167156338691711,0.9899847861705511,1.5213829448912364e-05,16.269737243652344,0.00011573030325029654,0.7165999035659208
1000000.0,430,0.6238853335380554,0.7173802256584167,0.989984845805013,1.5154194986988223e-05,16.27834701538086,0.00011482481285182949,0.7172654008455649
1000000.0,440,0.624549925327301,0.7180202007293701,0.9899856210530191,1.4378946980864171e-05,16.286945343017578,0.00010337705813925143,0.7179168236712309
1000000.0,450,0.6251980662345886,0.7186346650123596,0.9899864559354872,1.3544064512815979e-05,16.29549217224121,9.172084176366057e-05,0.7185429441705959
1000000.0,460,0.6258241534233093,0.7192225456237793,0.9899860981287152,1.3901871284804912e-05,16.304018020629883,9.663101260964169e-05,0.7191259146111697
1000000.0,470,0.626416802406311,0.7197835445404053,0.9899865155699492,1.3484430050780816e-05,16.312597274780273,9.091492689720035e-05,0.7196926296135081
1000000.0,480,0.6269973516464233,0.7203252911567688,0.9899868137422593,1.3186257740716023e-05,16.321115493774414,8.693869660229661e-05,0.7202383524601665
1000000.0,490,0.6275615692138672,0.7208501100540161,0.9899872311834933,1.2768816506691927e-05,16.32960319519043,8.152133749078412e-05,0.7207685887165254
1000000.0,500,0.6281120181083679,0.7213622331619263,0.9899877678936514,1.2232106348597505e-05,16.33806610107422,7.481221286169968e-05,0.7212874209490646
