seed,eta,step,rv,trace,rho,abs_rho_error,rms_radius,penalty,objective
1,0.0,425,0.9971752629068145,0.409515355594684,0.4164562938251024,0.23354370617489761,0.7071816959825411,0.0,0.9971752629068145
1,0.0,450,0.9971819610024484,0.4109194852593288,0.41788422229762257,0.23211577770237746,0.7098832607420996,0.0,0.9971819610024484
1,0.0,475,0.9971883927475307,0.4120745596347862,0.4190588742048673,0.2309411257951327,0.7121123039665964,0.0,0.9971883927475307
1,0.0,500,0.9971957296420035,0.413043491949685,0.42004422910137457,0.22995577089862546,0.7139858608986914,0.0,0.9971957296420035
1,0.0,525,0.997205688347115,0.41387643578186545,0.4208912906256259,0.2291087093743741,0.7155983860872649,0.0,0.997205688347115
1,0.0,550,0.99722134295352,0.4146115702821235,0.42163888503266794,0.22836111496733208,0.7170225780353049,0.0,0.99722134295352
1,0.0,575,0.9972478553009307,0.415273672168782,0.4223122089852021,0.2276877910147979,0.7183060632559175,0.0,0.9972478553009307
1,0.0,600,0.9972882959980152,0.4158768202436125,0.4229255799087585,0.2270744200912415,0.7194736336733906,0.0,0.9972882959980152
1,0.0,625,0.9973269134681653,0.41644344064396893,0.4235018040447142,0.2264981959552858,0.7205566192594196,0.0,0.9973269134681653
1,0.0,650,0.9973422130305044,0.41698942923982796,0.42405704668457084,0.22594295331542918,0.7215799130451918,0.0,0.9973422130305044
1,0.0,675,0.9973445612747568,0.41745352378634815,0.4245290072403541,0.22547099275964594,0.7224510609438007,0.0,0.9973445612747568
1,0.0,700,0.9973447798356875,0.41777324614077627,0.4248541486177386,0.2251458513822614,0.7230625669719568,0.0,0.9973447798356875
1,0.0,725,0.9973448277969009,0.41797239336780023,0.42505667122149177,0.22494332877850826,0.7234510287986305,0.0,0.9973448277969009
1,0.0,750,0.9973448482881102,0.41809910977748493,0.4251855353669339,0.22481446463306615,0.7237008123032356,0.0,0.9973448482881102
1,0.0,775,0.9973448568015644,0.4181819654601856,0.4252697953832396,0.2247302046167604,0.7238643132715451,0.0,0.9973448568015644
1,0.0,800,0.9973448602505766,0.4182359291478921,0.42532467370972077,0.22467532629027925,0.7239706359282112,0.0,0.9973448602505766
1,0.0,825,0.9973448616179411,0.418270498506477,0.42535982898963764,0.22464017101036238,0.7240387022015081,0.0,0.9973448616179411
1,0.0,850,0.9973448621454616,0.4182922781116837,0.4253819777406953,0.22461802225930472,0.724081586955273,0.0,0.9973448621454616
1,0.0,875,0.9973448623432696,0.4183057925223549,0.4253957212091745,0.2246042787908255,0.7241082009986265,0.0,0.9973448623432696
1,0.0,900,0.9973448624153229,0.4183140573880429,0.42540412615733175,0.22459587384266827,0.7241244784300249,0.0,0.9973448624153229
1,0.0,925,0.9973448624408018,0.41831903805585535,0.4254091912432428,0.22459080875675724,0.7241342880340722,0.0,0.9973448624408018
1,0.0,950,0.9973448624495415,0.41832199428636224,0.42541219757935145,0.22458780242064857,0.7241401104792552,0.0,0.9973448624495415
1,0.0,975,0.997344862452448,0.4183237217365541,0.4254139543083601,0.22458604569163992,0.7241435127859042,0.0,0.997344862452448
1,0.0,1000,0.9973448624533844,0.4183247151407766,0.4254149645499424,0.22458503545005765,0.7241454693554056,0.0,0.9973448624533844
1,0.0,1025,0.997344862453676,0.41832527713889656,0.42541553607345417,0.22458446392654585,0.7241465762482864,0.0,0.997344862453676
1,0.0,1050,0.9973448624537642,0.41832558978577006,0.4254158540194272,0.2245841459805728,0.7241471920283717,0.0,0.9973448624537642
1,0.0,1075,0.9973448624537897,0.4183257607432216,0.42541602787446264,0.22458397212553738,0.7241475287413762,0.0,0.9973448624537897
1,0.0,1100,0.997344862453797,0.4183258525814636,0.425416121269285,0.224583878730715,0.7241477096234565,0.0,0.997344862453797
1,0.0,1125,0.9973448624537989,0.41832590102435063,0.42541617053323794,0.22458382946676209,0.7241478050352542,0.0,0.9973448624537989
1,0.0,1150,0.9973448624537995,0.41832592610026936,0.42541619603417224,0.22458380396582778,0.7241478544241106,0.0,0.9973448624537995
1,0.0,1175,0.9973448624537995,0.41832593883032276,0.4254162089799893,0.22458379102001075,0.7241478794968838,0.0,0.9973448624537995
1,0.0,1200,0.9973448624537997,0.41832594516391214,0.4254162154209276,0.2245837845790724,0.7241478919713532,0.0,0.9973448624537997
1,0.0,1225,0.9973448624537996,0.41832594824983754,0.42541621855915684,0.22458378144084318,0.7241478980493096,0.0,0.9973448624537996
1,0.0,1250,0.9973448624537996,0.41832594972103526,0.4254162200552901,0.2245837799447099,0.7241479009469417,0.0,0.9973448624537996
1,0.0,1275,0.9973448624537995,0.41832595040668197,0.42541622075255797,0.22458377924744205,0.7241479022973729,0.0,0.9973448624537995
1,0.0,1300,0.9973448624537996,0.4183259507187272,0.4254162210698921,0.22458377893010795,0.7241479029119692,0.0,0.9973448624537996
1,0.0,1325,0.9973448624537997,0.4183259508572467,0.4254162212107594,0.22458377878924063,0.7241479031847934,0.0,0.9973448624537997
1,0.0,1350,0.9973448624537998,0.41832595091714214,0.42541622127167,0.22458377872833002,0.724147903302762,0.0,0.9973448624537998
1,0.0,1375,0.9973448624537997,0.41832595094233044,0.42541622129728524,0.2245837787027148,0.7241479033523722,0.0,0.9973448624537997
1,0.0,1400,0.9973448624537996,0.41832595095261405,0.4254162213077431,0.22458377869225693,0.7241479033726265,0.0,0.9973448624537996
1,0.0,1425,0.9973448624537996,0.4183259509566816,0.4254162213118796,0.2245837786881204,0.7241479033806375,0.0,0.9973448624537996
1,0.0,1450,0.9973448624537997,0.41832595095823594,0.4254162213134603,0.22458377868653973,0.7241479033836992,0.0,0.9973448624537997
1,0.0,1475,0.9973448624537996,0.418325950958808,0.42541622131404205,0.22458377868595797,0.7241479033848264,0.0,0.9973448624537996
1,0.0,1500,0.9973448624537996,0.4183259509590102,0.42541622131424767,0.22458377868575236,0.7241479033852244,0.0,0.9973448624537996
1,1.0,0,0.03820827705383595,0.04548598912633838,0.04625693809458141,0.6037430619054186,0.15817788546163197,0.18225284239946501,-0.14404456534562907
1,1.0,25,0.9843971824529435,0.3329732259069607,0.33861683990538377,0.31138316009461625,0.5685400800607713,0.048479736195254704,0.9359174462576888
1,1.0,50,0.9913032974054647,0.4344521050181523,0.44181570001846,0.20818429998154003,0.7517254793759669,0.021670351379401927,0.9696329460260629
1,1.0,75,0.9924400151672493,0.47026833564985904,0.47823898540663634,0.17176101459336368,0.829305286672281,0.014750923067070846,0.9776890921001785
1,1.0,100,0.9931179257646378,0.4890276897701997,0.4973162946815591,0.15268370531844094,0.8757077483098658,0.011656156934884258,0.9814617688297534
1,1.0,125,0.9934568005435864,0.5029308129776473,0.5114550640450651,0.1385449359549349,0.9123295243146233,0.009597349639378512,0.9838594509042079
1,1.0,150,0.9936058975304005,0.5143505743751915,0.5230683807205337,0.12693161927946628,0.9439602240185047,0.008055817986453688,0.9855500795439468
1,1.0,175,0.9936404465915097,0.5239430692291523,0.5328234602330363,0.11717653976696374,0.9716308641589483,0.006865170735879414,0.9867752758556303
1,1.0,200,0.9934877811445595,0.5317519407763094,0.5407646855352299,0.10923531446477008,0.9951206818136921,0.005966176963108608,0.9875216041814509
1,1.0,225,0.9932614602881511,0.5379471149669574,0.5470648626782617,0.10293513732173831,1.0146512504379341,0.005297821247722558,0.9879636390404285
1,1.0,250,0.9930452988130803,0.5429002458652129,0.5521019449476742,0.09789805505232585,1.0309595966431788,0.004792014591514112,0.9882532842215662
1,1.0,275,0.9928490515828547,0.546915481415707,0.5561852353380071,0.0938147646619929,1.0446648829670524,0.004400605034292553,0.9884484465485622
1,1.0,300,0.9926720143668795,0.550196650675727,0.5595220176363326,0.09047798236366744,1.0561995927718222,0.0040931326463000605,0.9885788817205794
1,1.0,325,0.9925144791135554,0.5528896129177578,0.5622606233061944,0.0877393766938056,1.0659164035724664,0.003849099111308756,0.9886653800022467
1,1.0,350,0.99237715950804,0.5551044833723535,0.5645130339379867,0.08548696606201334,1.0741078393328654,0.0036540106832439125,0.9887231488247961
1,1.0,375,0.9922593556274578,0.5569320466400443,0.5663715728542823,0.08362842714571772,1.081027736440847,0.0034968569134333064,0.9887624987140246
1,1.0,400,0.9921590752542926,0.5584468184775198,0.5679120187906981,0.08208798120930194,1.0868896002250947,0.003369218329509354,0.9887898569247833
1,1.0,425,0.992073870123054,0.5597086512557645,0.5691952385651843,0.08080476143481574,1.0918684985785525,0.003264704735268742,0.9888091653877853
1,1.0,450,0.9920014501583359,0.5607643811052316,0.5702688621409135,0.07973113785908648,1.0961054745642782,0.003178527172152326,0.9888229229861836
1,1.0,475,0.9919398768386288,0.5616503680197147,0.5711698657827607,0.07883013421723928,1.0997140019677385,0.003107095030353981,0.9888327818082748
1,1.0,500,0.9918875471178136,0.5623951368733776,0.5719272578373332,0.0780727421626668,1.102786591302826,0.0030476765343991274,0.9888398705834145
1,1.0,525,0.9918431256641382,0.5630215052057743,0.5725642425821434,0.07743575741785658,1.1054001147620356,0.0029981482634385687,0.9888449774006997
1,1.0,550,0.9918054838079201,0.5635480923579396,0.5730997549402775,0.07690024505972248,1.107619565173538,0.0029568238451226844,0.9888486599627975
1,1.0,575,0.9917736556478811,0.5639903422622651,0.5735495006056933,0.0764504993943067,1.1095005886027507,0.0029223394288194443,0.9888513162190616
1,1.0,600,0.9917468077906728,0.564361220348877,0.57392666476157,0.07607333523843007,1.111091211390305,0.002893576167149287,0.9888532316235236
1,1.0,625,0.9917242180712444,0.5646717006387516,0.5742424074292389,0.07575759257076109,1.1124330628979375,0.002869606416058717,0.9888546116551857
1,1.0,650,0.9917052599038982,0.5649311175994031,0.5745062212875286,0.07549377871247143,1.1135622827733391,0.002849655312143804,0.9888556045917545
1,1.0,675,0.9916893901115087,0.5651474300417171,0.5747262000424241,0.07527379995757588,1.1145102295595735,0.0028330724800265726,0.9888563176314821
1,1.0,700,0.991676138915193,0.5653274270154383,0.5749092478123101,0.0750907521876899,1.1153040623794945,0.002819310532056528,0.9888568283831365
1,1.0,725,0.9916651013155554,0.5654768945291063,0.5750612486736675,0.07493875132633254,1.1159672386673092,0.0028079082251749542,0.9888571930903804
1,1.0,750,0.9916559294395226,0.5656007548059514,0.5751872082772388,0.07481279172276123,1.1165199528404406,0.00279847690267663,0.988857452536846
1,1.0,775,0.9916483256305132,0.5657031853003668,0.575291374881729,0.07470862511827103,1.1169795297511504,0.002790689333531181,0.988857636296982
1,1.0,800,0.9916420361732838,0.5657877219286258,0.5753773443341957,0.07462265566580428,1.11736078029716,0.0027842703693085943,0.9888577658039752
1,1.0,825,0.9916368456022011,0.5658573493068962,0.5754481518375216,0.0745518481624784,1.1176763230619569,0.0027789890322206167,0.9888578565699805
1,1.0,850,0.9916325715662146,0.5659145798291453,0.5755063523686224,0.07449364763137767,1.1179368741632325,0.0027746517687139306,0.9888579197975007
1,1.0,875,0.9916290602304958,0.5659615228837638,0.5755540910682344,0.07444590893176561,1.1181515068443681,0.002771096678338372,0.9888579635521574
1,1.0,900,0.9916261821928865,0.5659999452242417,0.5755931646348221,0.07440683536517789,1.1183278822544067,0.0027681885745303473,0.9888579936183561
1,1.0,925,0.9916238288881896,0.5660313233653009,0.5756250746087807,0.07437492539121937,1.1184724530224834,0.002765814763474725,0.9888580141247149
1,1.0,950,0.9916219094478823,0.5660568888037828,0.5756510733597792,0.07434892664022086,1.1185906414653615,0.002763881446276473,0.9888580280016058
1,1.0,975,0.9916203479784294,0.5660776668228842,0.5756722035486959,0.07432779645130416,1.1186869944745705,0.0027623106626532556,0.988858037315776
1,1.0,1000,0.9916190812186109,0.5660945096063777,0.575689331803096,0.07431066819690402,1.1187653172666472,0.0027610377039351784,0.9888580435146757
1,1.0,1025,0.991618056535269,0.5661081243546027,0.5757031773097655,0.07429682269023452,1.1188287882314283,0.002760008930932077,0.9888580476043369
1,1.0,1050,0.9916172302174002,0.5661190970517777,0.5757143359848587,0.07428566401514136,1.1188800570831308,0.002759179939085234,0.988858050278315
1,1.0,1075,0.991616566030346,0.5661279124841373,0.5757233008313261,0.07427669916867397,1.1189213284208128,0.0027585140196968437,0.9888580520106491
1,1.0,1100,0.9916160339945281,0.5661349710523579,0.5757304790362961,0.07426952096370387,1.1189544326567187,0.0027579808720890222,0.9888580531224391
1,1.0,1125,0.9916156093564645,0.5661406028624627,0.5757362063008096,0.07426379369919045,1.118980886091257,0.002757555527297961,0.9888580538291666
1,1.0,1150,0.9916152717233526,0.5661450795197089,0.5757407588336023,0.0742592411663977,1.1190019417184915,0.0027572174493046063,0.988858054274048
1,1.0,1175,0.9916150043361055,0.5661486239923528,0.5757443633820537,0.07425563661794632,1.1190186321493485,0.002756949784768246,0.9888580545513372
1,1.0,1200,0.9916147934591424,0.5661514188585145,0.5757472056188283,0.07425279438117172,1.1190318058512516,0.002756738736706281,0.9888580547224362
1,1.0,1225,0.991614627868459,0.5661536132008144,0.5757494371533706,0.07425056284662945,1.1190421577291645,0.002756573041520635,0.9888580548269383
1,1.0,1250,0.9916144984223053,0.5661553283707056,0.5757511813939379,0.07424881860606214,1.1190502549177272,0.0027564435321979575,0.9888580548901074
1,1.0,1275,0.9916143977013262,0.5661566628075202,0.5757525384483256,0.07424746155167439,1.1190565585187586,0.0027563427734336823,0.9888580549278925
1,1.0,1300,0.9916143197071359,0.5661576960660067,0.5757535892196679,0.07424641078033212,1.119061441902539,0.0027562647568809087,0.9888580549502549
1,1.0,1325,0.9916142596101063,0.5661584921800287,0.5757543988271479,0.07424560117285217,1.1190652060936428,0.0027562046467591154,0.9888580549633472
1,1.0,1350,0.9916142135386556,0.5661591024685546,0.5757550194595471,0.07424498054045292,1.1190680926806325,0.0027561585677261173,0.9888580549709295
1,1.0,1375,0.9916141784035525,0.5661595678723808,0.5757554927515737,0.07424450724842635,1.1190702946213664,0.0027561234282808163,0.9888580549752717
1,1.0,1400,0.9916141517518031,0.5661599208956025,0.5757558517582398,0.07424414824176018,1.1190719652597647,0.002756096774072228,0.9888580549777309
1,1.0,1425,0.9916141316455024,0.566160187214042,0.5757561225905513,0.07424387740944871,1.1190732258234948,0.0027560766663946284,0.9888580549791077
1,1.0,1450,0.991614116561756,0.5661603870031834,0.5757563257659493,0.07424367423405076,1.1190741716333532,0.0027560615818859285,0.9888580549798701
1,1.0,1475,0.9916141053103434,0.5661605360301619,0.5757564773188087,0.07424352268119128,1.1190748772225836,0.0027560503300562804,0.9888580549802871
1,1.0,1500,0.9916140969662901,0.5661606465477306,0.5757565897095566,0.07424341029044346,1.1190754005367307,0.002756041985777564,0.9888580549805125
1,10.0,0,0.03820827705383595,0.04548598912633838,0.04625693809458141,0.6037430619054186,0.15817788546163197,1.8225284239946502,-1.7843201469408143
1,10.0,25,0.47979674566307845,0.4986202990592023,0.5070714905686803,0.14292850943131974,0.9604150243068117,0.1021427940412942,0.3776539516217843
1,10.0,50,0.6588161776052335,0.5957368885719522,0.6058341239714768,0.04416587602852318,1.2815971768544587,0.009753123026834405,0.6490630545783991
1,10.0,75,0.8119401688538097,0.6270018390245136,0.6376289888384884,0.012371011161511625,1.4551210265921641,0.000765209585791226,0.8111749592680185
1,10.0,100,0.8504994859752062,0.6332163565368665,0.6439488371561354,0.006051162843864644,1.5442837237476559,0.00018308285881483725,0.8503164031163913
1,10.0,125,0.8688688030691774,0.6378361289426496,0.6486469107891353,0.001353089210864744,1.5976959296206292,9.154252062793363e-06,0.8688596488171145
1,10.0,150,0.8814579861732162,0.6381049610304267,0.6489202993529763,0.0010797006470236736,1.6382068205353764,5.828767435917002e-06,0.8814521574057803
1,10.0,175,0.8883681669664273,0.636413701463493,0.6472003743696539,0.002799625630346081,1.6758436669507735,3.918951835045488e-05,0.8883289774480768
1,10.0,200,0.8931196662143672,0.6360883215175658,0.646869479509389,0.0031305204906110218,1.7138413456619461,4.900079271067871e-05,0.8930706654216566
1,10.0,225,0.8967069258557067,0.6373989857173306,0.6482023583566073,0.001797641643392689,1.7512837507168768,1.615757739029709e-05,0.8966907682783164
1,10.0,250,0.8992844791668366,0.6386551963798233,0.649479860725244,0.0005201392747560263,1.7865700099061543,1.3527243257184682e-06,0.899283126442511
1,10.0,275,0.9012030783048627,0.6398347846568782,0.6506794420239439,0.000679442023943877,1.8196299127206006,2.308207319504849e-06,0.9012007700975432
1,10.0,300,0.9027404363839447,0.641047701614899,0.6519129168965074,0.0019129168965074106,1.8503367493274812,1.8296255264718545e-05,0.90272214012868
1,10.0,325,0.9040600866839655,0.642168861916397,0.6530530799149801,0.0030530799149800503,1.8787866905535968,4.66064848362714e-05,0.9040134801991293
1,10.0,350,0.9050935353333641,0.6431614533320995,0.6540624949139995,0.004062494913999459,1.9051990674380344,8.251932463135928e-05,0.9050110160087328
1,10.0,375,0.9058589109520244,0.644065774738211,0.6549821438015706,0.004982143801570582,1.9296532404277102,0.0001241087842976389,0.9057348021677267
1,10.0,400,0.9064731193587242,0.6449101583445063,0.6558408389944131,0.005840838994413122,1.9521970058469296,0.00017057700079328668,0.906302542357931
1,10.0,425,0.9070014619570945,0.6456506991278593,0.6565939313164671,0.006593931316467128,1.9729294083743112,0.00021739965103142905,0.9067840623060631
1,10.0,450,0.9074779873760758,0.6462862929629881,0.6572402979284625,0.00724029792846248,1.992013779007628,0.0002621095704644918,0.9072158778056113
1,10.0,475,0.9079293214712317,0.6468467700127043,0.6578102745891908,0.007810274589190813,2.009598444985073,0.0003050019457927989,0.907624319525439
1,10.0,500,0.9083772848270688,0.6473514168197555,0.6583234747319547,0.008323474731954716,2.0257858591614455,0.00034640115806744605,0.9080308836690013
1,10.0,525,0.9088335122546083,0.6477800245177754,0.6587593469672293,0.008759346967229242,2.0406457776373292,0.00038363079646153814,0.9084498814581468
1,10.0,550,0.9093106912275588,0.6480739806971275,0.659058285454706,0.009058285454705994,2.0542570807045175,0.0004102626768946873,0.9089004285506641
1,10.0,575,0.9098587508379555,0.648190873252156,0.6591771592394807,0.009177159239480703,2.066739440074441,0.00042110125853392507,0.9094376495794216
1,10.0,600,0.9106061730385675,0.6480869983915785,0.6590715237880459,0.009071523788045877,2.078213227156385,0.0004114627191854131,0.910194710319382
1,10.0,625,0.9118977503150894,0.6475516505294087,0.658527102233297,0.008527102233297001,2.0889006528774834,0.0003635573624854892,0.9115341929526039
1,10.0,650,0.9148873193440292,0.6458158990214267,0.6567619312082306,0.006761931208230543,2.1003316931989757,0.0002286185683242088,0.914658700775705
1,10.0,675,0.9406529510188227,0.6412872761841545,0.6521565520516825,0.0021565520516825254,2.1202204458853906,2.325358375808075e-05,0.9406296974350646
1,10.0,700,0.9442219037732343,0.6404173367521527,0.6512718678835452,0.0012718678835451636,2.148338692116723,8.088239565968198e-06,0.9442138155336683
1,10.0,725,0.9455054249911423,0.6407183112425239,0.651577943636465,0.001577943636465018,2.1758267602979875,1.2449530599301362e-05,0.945492975460543
1,10.0,750,0.9460421584665045,0.6411973960365476,0.6520651485117434,0.002065148511743331,2.2007722576209763,2.1324191877777855e-05,0.9460208342746268
1,10.0,775,0.9464289699556376,0.6416044564544645,0.6524791082587775,0.002479108258777507,2.2234066718612735,3.0729888793693425e-05,0.9463982400668439
1,10.0,800,0.9467415921511735,0.641969060176469,0.6528498917048838,0.0028498917048838113,2.244238759958755,4.060941364782682e-05,0.9467009827375257
1,10.0,825,0.9470030976522931,0.6422956928691287,0.6531820605448767,0.003182060544876686,2.2635518991188506,5.0627546556303e-05,0.9469524701057368
1,10.0,850,0.9472268192733607,0.6425880212828814,0.6534793436775065,0.0034793436775064635,2.2815646995111183,6.052916213102258e-05,0.9471662901112297
1,10.0,875,0.9474216951357524,0.6428513708638768,0.6537471568107222,0.00374715681072213,2.2984458062272424,7.020592082070721e-05,0.9473514892149316
1,10.0,900,0.9475940050244082,0.6430897999177417,0.6539896270349916,0.003989627034991616,2.3143261806008777,7.95856193916793e-05,0.9475144194050165
1,10.0,925,0.9477483360654662,0.6433065516254702,0.6542100525004783,0.004210052500478234,2.329311028731781,8.86227102839142e-05,0.9476597133551823
1,10.0,950,0.9478881299132064,0.6435039750133714,0.6544108220474963,0.004410822047496321,2.3434866694822656,9.727675567340019e-05,0.947790853157533
1,10.0,975,0.9480160353449828,0.6436839430843088,0.6545938404247208,0.004593840424720774,2.35692625799339,0.00010551684923899407,0.9479105184957438
1,10.0,1000,0.9481341286621551,0.643848001349397,0.6547606793383699,0.0047606793383698776,2.3696936077569593,0.00011332033881390802,0.9480208083233411
1,10.0,1025,0.9482440609411286,0.6439975015218586,0.6549127134120597,0.004912713412059677,2.3818456842319318,0.00012067376534515333,0.9481233871757834
1,10.0,1050,0.9483471583690257,0.644133681040331,0.6550512010579638,0.00505120105796375,2.3934341530178385,0.00012757316063986843,0.9482195852083859
1,10.0,1075,0.9484444923476668,0.6442576991502528,0.6551773211697486,0.005177321169748561,2.4045063061926344,0.0001340232724736344,0.9483104690751932
1,10.0,1100,0.9485369303702859,0.6443706542044688,0.655292190716409,0.005292190716408962,2.4151056289229986,0.00014003641289422663,0.9483968939573917
1,10.0,1125,0.9486251743477147,0.6444735922916129,0.6553968735168946,0.005396873516894551,2.425272167654855,0.0001456312187867872,0.9484795431289279
1,10.0,1150,0.9487097908218957,0.644567514476436,0.6554923876031553,0.005492387603155291,2.435042787420239,0.00015083160791646845,0.9485589592139791
1,10.0,1175,0.9487912360029195,0.6446533845985077,0.6555797131510248,0.00557971315102479,2.444451353490053,0.00015566599423859695,0.9486355700086809
1,10.0,1200,0.9488698776058047,0.6447321366470837,0.6556597999800852,0.005659799980085145,2.453528844417413,0.0001601666790728597,0.9487097109267318
1,10.0,1225,0.9489460147319849,0.6448046792231081,0.6557335720912965,0.005733572091296435,2.4623033946825386,0.0001643692446304657,0.9487816454873544
1,10.0,1250,0.9490198963898209,0.6448718942649351,0.6558019263711204,0.005801926371120425,2.4708002704247747,0.0001683117480795129,0.9488515846417414
1,10.0,1275,0.9490917386523338,0.6449346279042122,0.6558657232924192,0.005865723292419189,2.479041796266732,0.0001720335487161445,0.9489197051036176
1,10.0,1300,0.949161739992329,0.6449936729539312,0.6559257691056928,0.0059257691056927575,2.4870472698364763,0.00017557369746991184,0.9489861662948591
1,10.0,1325,0.9492300941559525,0.6450497448886015,0.6559827914121371,0.0059827914121370895,2.4948329169511383,0.00017896896540570563,0.9490511251905468
1,10.0,1350,0.9492970001305459,0.6451034556802141,0.65603741255615,0.006037412556149979,2.5024119472756676,0.0001822517518657846,0.94911474837868
1,10.0,1375,0.9493626692659253,0.645155291588392,0.6560901270390428,0.00609012703904277,2.5097947615609786,0.00018544823675839742,0.9491772210291669
1,10.0,1400,0.9494273301518189,0.6452056010581826,0.6561412892117111,0.006141289211711087,2.516989335915831,0.00018857716590939643,0.9492387529859095
1,10.0,1425,0.9494912320582669,0.6452545969054001,0.6561911154970171,0.006191115497017119,2.5240017718660206,0.0001916495554870239,0.9492995825027799
1,10.0,1450,0.949554647288396,0.645302373565164,0.6562397019306753,0.0062397019306752455,2.530836965555711,0.00019466940091836005,0.9493599778874776
1,10.0,1475,0.9496178714932243,0.6453489367302608,0.6562870543019602,0.006287054301960193,2.5374993293511596,0.00019763525897897993,0.9494202362342453
1,10.0,1500,0.9496812186812751,0.6453942406884648,0.6563331261238626,0.006333126123862609,2.5439935037395633,0.00020054243250375233,0.9494806762487713
2,0.0,0,0.051288648611534114,0.03201657762797488,0.032559231486076146,0.6174407685139238,0.13062004273270092,0.0,0.051288648611534114
2,0.0,25,0.9779796475984062,0.2584847231326625,0.26286582013491105,0.38713417986508897,0.45855047525931714,0.0,0.9779796475984062
2,0.0,50,0.9924340645654746,0.3150502775878795,0.3203901128012334,0.3296098871987666,0.5424927097616676,0.0,0.9924340645654746
2,0.0,75,0.9946412157221415,0.32841844633467165,0.33398486067932714,0.3160151393206729,0.5640770487097726,0.0,0.9946412157221415
2,0.0,100,0.9952911986916224,0.338422879111238,0.34415886011312335,0.30584113988687667,0.5808343241925629,0.0,0.9952911986916224
2,0.0,125,0.9957452191761792,0.3493010067062232,0.35522136275209143,0.2947786372479086,0.5991259405690387,0.0,0.9957452191761792
2,0.0,150,0.996362724638096,0.36065374077662865,0.36676651604402916,0.28323348395597087,0.6187870785368581,0.0,0.996362724638096
2,0.0,175,0.9966753975087735,0.3710727088316447,0.3773620767779438,0.2726379232220562,0.6373515142576683,0.0,0.9966753975087735
2,0.0,200,0.9968374997595876,0.37875018768802343,0.38516968239460014,0.2648303176053999,0.6506028017435513,0.0,0.9968374997595876
2,0.0,225,0.9969509802559834,0.3854659555356013,0.39199927681586577,0.25800072318413425,0.6625774421076454,0.0,0.9969509802559834
2,0.0,250,0.997031274529438,0.3912342917004155,0.39786538139025307,0.25213461860974695,0.6730153032020009,0.0,0.997031274529438
2,0.0,275,0.9970868081281501,0.39608843216059947,0.4028017954175588,0.24719820458244124,0.6819167882202709,0.0,0.9970868081281501
2,0.0,300,0.9971245256034226,0.400156461290379,0.4069387741936058,0.24306122580639422,0.6894680011115774,0.0,0.9971245256034226
2,0.0,325,0.9971503853306992,0.40353934681203585,0.4103789967580026,0.23962100324199742,0.6958105845316702,0.0,0.9971503853306992
2,0.0,350,0.9971694618413189,0.4063524310135641,0.4132397603527771,0.23676023964722293,0.7011295840991775,0.0,0.9971694618413189
2,0.0,375,0.9971865044579105,0.40871278164652536,0.41564011692866987,0.23435988307133016,0.705622876575325,0.0,0.9971865044579105
2,0.0,400,0.9972077335427656,0.4107392747216123,0.4177009573440125,0.2322990426559875,0.7095007052712147,0.0,0.9972077335427656
2,0.0,425,0.9972434819240859,0.4125419849148847,0.4195342219473404,0.2304657780526596,0.7129664045145275,0.0,0.9972434819240859
2,0.0,450,0.9972983662903447,0.41417338596604414,0.4211932738637737,0.22880672613622632,0.7161225315952172,0.0,0.9972983662903447
2,0.0,475,0.9973365515532173,0.4155240186409929,0.4225667986179589,0.2274332013820411,0.718731955393178,0.0,0.9973365515532173
2,0.0,500,0.9973436230139423,0.4164301702846508,0.4234883087640517,0.22651169123594833,0.7204515129334929,0.0,0.9973436230139423
2,0.0,525,0.9973443784205124,0.4170001259172013,0.4240679246615607,0.22593207533843934,0.721543581381787,0.0,0.9973443784205124
2,0.0,550,0.9973446266086313,0.4173972791015562,0.4244718092558199,0.22552819074418012,0.7223213755117316,0.0,0.9973446266086313
2,0.0,575,0.9973447485573399,0.4176802531539448,0.42475957947858795,0.22524042052141208,0.7228778650308242,0.0,0.9973447485573399
2,0.0,600,0.9973448086123708,0.41788122903271313,0.42496396172818285,0.22503603827181717,0.7232730590131904,0.0,0.9973448086123708
2,0.0,625,0.9973448375877094,0.4180235629819573,0.4251087081172447,0.2248912918827553,0.723552954022087,0.0,0.9973448375877094
2,0.0,650,0.9973448512508015,0.4181229731987386,0.42520980325295454,0.22479019674704548,0.7237484821944722,0.0,0.9973448512508015
2,0.0,675,0.9973448575327365,0.4181914284532844,0.42527941876605196,0.22472058123394806,0.723883157078835,0.0,0.9973448575327365
2,0.0,700,0.997344860347212,0.4182379393907187,0.4253267180244597,0.22467328197554032,0.7239746794847999,0.0,0.997344860347212
2,0.0,725,0.9973448615753995,0.4182691193119109,0.4253584264188925,0.22464157358110753,0.724036042238345,0.0,0.9973448615753995
2,0.0,750,0.9973448620971914,0.41828973994465946,0.425379396553891,0.224620603446109,0.7240766273504406,0.0,0.9973448620971914
2,0.0,775,0.9973448623129151,0.4183031906818137,0.4253930752696411,0.22460692473035893,0.7241031022058892,0.0,0.9973448623129151
2,0.0,800,0.9973448623996636,0.41831184221542617,0.4254018734394165,0.22459812656058353,0.7241201314480256,0.0,0.9973448623996636
2,0.0,825,0.9973448624335777,0.41831732797891563,0.42540745218194814,0.22459254781805188,0.7241309295885598,0.0,0.9973448624335777
2,0.0,850,0.9973448624464607,0.41832075625294335,0.42541093856231527,0.22458906143768476,0.7241376778766367,0.0,0.9973448624464607
